tiempo,ps0_raw,ps0_simple,ps0_kal,ps7_raw,ps7_simple,ps7_kal,ps2_raw,ps2_simple,ps2_kal,ps5_raw,ps5_simple,ps5_kal,enc_left,enc_right
47.25,67.7748,175.6724,369.0754,741.7719,643.4243,464.421,66.8948,67.0025,86.4944,69.7798,67.4121,74.8601,722.3884,447.3872
47.3,116.2471,77.1251,326.9373,577.146,644.0274,483.2085,65.0112,67.2102,82.9139,72.8485,69.048,74.5248,722.58936,447.18624
47.35,186.1828,101.4037,303.4782,469.3487,617.6312,480.8986,69.0508,68.2842,80.6034,75.7592,70.4403,74.7305,722.79032,446.98528
47.4,138.9581,115.5022,276.0582,66.1777,516.7162,411.7784,66.3262,67.5232,78.2238,137.4786,84.415,85.1885,722.99128,446.78432
47.45,107.0223,123.237,247.8856,74.967,385.8823,355.6432,65.9321,66.643,76.1752,198.0152,110.7762,103.993,723.19224,446.58336
47.5,71.0156,123.8852,218.4072,69.5302,251.4339,307.9577,63.4463,65.9533,74.0537,296.5326,156.1268,136.0829,723.3932,446.3824
47.55,68.0284,114.2414,193.3441,194.8603,174.9768,289.1081,72.5941,67.4699,73.8105,371.7766,215.9124,175.3652,723.59416,446.18144
47.6,63.3371,89.6723,171.6763,170.499,115.2069,269.3399,65.4784,66.7554,72.4218,438.6077,288.4821,219.2389,723.79512,445.98048
47.65,67.7397,75.4286,154.3535,149.3254,131.8364,249.3375,69.7545,67.4411,71.9772,576.1073,376.2079,278.717,723.99608,445.77952
47.7,69.587,67.9416,140.2257,117.4853,140.34,227.3622,155.1674,85.2881,85.8423,570.8887,450.7826,327.4123,724.19704,445.57856
47.75,71.245,67.9874,128.729,65.1624,139.4665,200.3289,155.4113,103.6811,97.4371,549.4872,501.3735,364.4248,724.398,445.3776
47.8,63.8765,67.1571,117.9203,68.1668,114.1278,178.3019,149.1641,118.9951,106.0583,488.3153,524.6812,385.0732,724.59268,445.17664
47.85,59.6249,66.4146,108.2043,71.2962,94.2872,160.4676,140.7762,134.0547,111.8446,63.5954,449.6788,331.4936,724.79992,444.97568
47.9,70.0741,66.8815,101.8493,65.2099,77.4641,144.5913,127.8091,145.6656,114.5053,67.256,347.9085,287.454,725.00088,444.77472
47.95,67.5724,66.4786,96.1365,68.4853,67.6641,131.907,121.7664,138.9854,115.7155,74.2495,248.5807,251.9199,725.20184,444.57376
48.0,68.8305,65.9957,91.5855,66.2015,67.8719,120.956,64.9626,120.8957,107.2567,65.7196,151.8272,220.8865,725.4028,444.3728
48.05,68.2598,66.8723,87.6979,62.8646,66.8115,111.2741,65.3319,104.1292,100.2692,191.5865,92.4814,216.0032,725.60376,444.17184
48.1,73.809,69.7092,85.383,70.8546,66.7232,104.5375,69.7163,89.9172,95.1771,142.1173,108.1858,203.6889,725.80472,443.97716
48.15,151.2937,85.9531,96.3681,66.8969,67.0606,98.2641,70.0455,78.3645,90.9885,114.3092,117.5964,188.7923,726.00568,443.7762
48.2,159.6448,104.3676,106.9143,71.4582,67.6552,93.7965,60.6005,66.1314,85.9238,76.2232,117.9912,170.0307,726.20036,443.57524
48.25,166.6823,123.9379,116.8756,69.2493,68.2647,89.7053,66.9322,66.5253,82.7585,72.49,119.3452,153.774,726.40132,443.37428
48.3,153.7831,141.0426,123.0269,67.3302,69.1579,85.9761,63.3171,66.1223,79.5183,65.8845,94.2048,139.1257,726.60228,443.17332
48.35,147.6634,155.8135,127.133,67.9901,68.585,82.9784,63.2803,64.8351,76.812,66.0596,78.9933,126.948,726.80324,442.97236
48.4,141.2271,153.8002,129.482,157.308,86.6672,95.3667,68.4386,64.5137,75.4164,68.3211,69.7957,117.1769,727.0042,442.7714
48.45,63.9515,134.6615,118.5602,154.714,103.3183,105.2579,67.2126,65.8362,74.0491,63.5855,67.2682,108.245,727.20516,442.57044
48.5,67.8439,114.8938,110.1075,156.9004,120.8486,113.865,63.8785,65.2254,72.354,73.1742,67.405,102.3999,727.40612,442.36948
48.55,64.3139,97.0,102.4753,147.2997,136.8424,119.4374,65.6314,65.6883,71.2336,66.7117,67.5704,96.4518,727.60708,442.16852
48.6,63.7625,80.2198,96.0231,143.7299,151.9904,123.4862,117.2182,76.4759,78.8977,68.4472,68.0479,91.7844,727.80804,441.96756
48.65,65.179,65.0102,90.8824,130.4595,146.6207,124.6484,142.7947,91.3471,89.5472,72.2241,68.8285,88.5243,728.009,441.7666
48.7,68.5206,65.924,87.1555,64.8718,128.6523,114.6856,222.6929,122.4431,111.7381,71.9557,70.5026,85.7629,728.20996,441.56564
48.75,70.5754,66.4703,84.3921,63.7233,110.0168,106.1919,326.3086,174.9292,147.4999,67.8982,69.4474,82.7854,728.41092,441.36468
48.8,67.8082,67.1692,81.6281,63.9901,93.3549,99.1583,430.6927,247.9414,194.6987,67.0633,69.5177,80.1651,728.61188,441.16372
48.85,66.7944,67.7755,79.1559,68.0852,78.226,93.9794,548.3482,334.1674,253.6403,73.4999,70.5282,79.0542,728.81284,440.96276
48.9,66.2949,67.9987,77.0124,65.5967,65.2534,89.249,600.9161,425.7917,311.5196,152.5337,86.5902,91.3008,729.0138,440.7618
48.95,65.5941,67.4134,75.1093,62.9132,64.8617,84.8597,629.8962,507.2323,364.5823,163.1312,104.8252,103.2725,729.21476,440.56084
49.0,66.3198,66.5623,73.6444,68.7679,65.8706,82.1777,560.8441,554.1394,397.2926,153.1043,121.8665,111.5778,729.41572,440.35988
49.05,68.2871,66.6581,72.7515,63.6109,65.7948,79.0832,545.5106,577.103,421.9956,157.0653,139.8669,119.1591,729.61668,440.15892
49.1,62.0403,65.7072,70.9605,69.0525,65.9882,77.4056,844.338,636.301,492.386,149.6003,155.087,124.2326,729.89928,440.56084
49.15,66.3828,65.7248,70.1917,63.17,65.5029,75.0272,1016.2375,719.3653,579.6946,157.1782,156.0158,129.7235,730.1756,440.96276
49.2,66.9454,65.9951,69.6448,65.7735,66.075,73.4791,1178.5072,829.0875,679.4967,169.104,157.2104,136.2869,730.4582,441.36468
49.25,62.8281,65.2967,68.5029,64.3905,65.1995,71.9585,1132.3412,943.3869,754.9708,166.499,159.8893,141.3223,730.7408,441.76032
49.3,69.8873,65.6168,68.7278,61.2212,64.7215,70.1632,1060.5348,1046.3917,805.8981,171.8769,162.8517,146.4147,731.01712,442.16224
49.35,63.7249,65.9537,67.8882,66.1665,64.1443,69.4912,972.899,1072.1039,833.7316,63.6569,145.663,132.6217,731.29972,442.56416
49.4,65.1049,65.6981,67.4184,77.5991,67.0301,70.8367,1059.0526,1080.667,871.2851,67.9255,127.8125,121.839,731.58232,442.96608
49.45,69.6302,66.2351,67.7813,63.6948,66.6144,69.6406,1106.8617,1066.3379,910.5479,65.0787,107.0074,112.379,731.86492,443.36172
49.5,66.1059,66.8906,67.4962,66.2669,66.9897,69.0725,1129.628,1065.7952,947.0612,67.3402,87.1757,104.8725,732.14124,443.76364
49.55,66.5592,66.225,67.3342,67.3344,68.2123,68.777,1082.9503,1070.2783,969.7094,64.7365,65.7476,98.1832,732.42384,444.16556
49.6,65.9241,66.6649,67.0934,73.2619,69.6314,69.5186,988.7895,1073.4564,972.8894,67.3245,66.4811,93.0401,732.70644,444.56748
49.65,69.0238,67.4486,67.4093,69.4562,68.0028,69.5024,649.7718,991.6003,919.0365,67.6267,66.4213,88.8045,732.98904,444.96312
49.7,69.8273,67.488,67.8065,67.7984,68.8235,69.2126,576.3978,885.5075,861.93,66.0612,66.6178,85.014,733.26536,445.36504
49.75,66.27,67.5209,67.5446,69.3057,69.4313,69.2223,549.0174,769.3854,809.7779,73.2275,67.7953,83.0495,733.54796,445.76696
49.8,69.9941,68.2079,67.947,67.6148,69.4874,68.9485,451.0131,642.9979,749.9838,68.7344,68.5949,80.6637,733.83056,446.16888
49.85,71.5162,69.3263,68.5361,67.1869,68.2724,68.6491,362.2031,517.6806,685.3537,62.5677,67.6435,77.6477,734.10688,446.5708
49.9,69.2527,69.3721,68.6497,71.5897,68.6991,69.1334,309.6369,449.6537,622.7342,73.5133,68.8208,76.9586,734.38948,446.96644
49.95,65.0569,68.418,68.0451,67.4402,68.6274,68.8454,259.1782,386.2098,562.1416,65.5808,68.7247,75.0623,734.67208,447.36836
50.0,67.078,68.5796,67.878,71.9911,69.1645,69.3638,213.3299,319.0723,504.0063,70.6006,68.1994,74.3187,734.95468,447.77028
50.05,66.0979,67.8003,67.5755,68.3856,69.3187,69.195,188.6596,266.6016,451.4485,73.7056,69.1936,74.2165,735.231,448.1722
50.1,64.523,66.4017,67.0609,69.2697,69.7352,69.2016,148.8094,223.9228,401.0086,72.0135,71.0828,73.8494,735.5136,448.57412
50.15,72.8768,67.1265,68.0244,64.3848,68.2943,68.393,126.4911,187.2936,355.2557,67.4396,69.868,72.7811,735.7962,448.96976
